SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.483000	2016-03-03T01:50:42.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.471200	2016-03-03T01:48:09.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.483000	2016-03-03T01:39:14.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.471200	2016-03-03T01:36:40.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.483000	2016-03-03T01:35:23.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.496500	2016-03-03T01:31:33.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.483000	2016-03-03T01:26:28.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.471200	2016-03-03T01:20:08.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.483000	2016-03-03T01:16:22.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.496500	2016-03-03T01:11:17.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.460900	2016-03-03T01:10:02.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.471200	2016-03-03T01:08:42.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	2.352000	2016-03-03T01:04:54.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.500000	2016-03-03T00:57:14.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.496500	2016-03-03T00:55:58.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-03T00:48:17.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.500000	2016-03-03T00:44:28.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.496500	2016-03-03T00:43:12.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.741500	2016-03-03T00:38:06.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-03T00:26:34.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.741500	2016-03-03T00:22:47.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-03T00:21:30.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.741500	2016-03-03T00:13:52.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	1.069700	2016-03-03T00:03:42.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.741500	2016-03-03T00:01:07.000Z
SPOTPRICEHISTORY	ap-northeast-1a	c4.8xlarge	Linux/UNIX	0.500000	2016-03-03T00:01:07.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.601600	2016-03-02T23:59:50.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.741500	2016-03-02T23:53:27.000Z
SPOTPRICEHISTORY	ap-northeast-1c	c4.8xlarge	Linux/UNIX	0.601600	2016-03-02T23:52:10.000Z
